what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349407384339
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349407391387
started,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1349407396627
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349407397017
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349407398228
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349407434558
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407486303
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407486329
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407506266
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407506771
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349407513175
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349407553907
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349407563007
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407590444
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407602731
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349407616676
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349407629202
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349407648385
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407682245
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407699431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407748512
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349407749744
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349407763831
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349407787433
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349407789181
