what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626379245
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348626408192
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348626413752
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626455895
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626465174
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348626540512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348626542044
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348626554286
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348626557717
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626642058
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626740312
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348626785769
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626813404
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626813408
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348626834054
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348626869978
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348626890007
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348626897726
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348626933754
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348627014616
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348627028065
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348627051271
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348627056335
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348627062875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348627068031
