what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348787919484
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348787926578
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348787929906
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348787932062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788060887
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788061965
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788064793
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348788065965
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348788066246
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348788066574
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348788074636
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788075121
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788080261
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348788082824
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348788083308
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788083793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788088355
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348788092855
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348788095136
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348788095605
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348788100073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788102386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788103292
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348788107339
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348788109104
