what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348588968582
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348588971582
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348588980834
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589021338
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348589038512
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348589039293
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348589039309
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348589040512
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348589041981
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348589042497
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589057936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589069844
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348589071719
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589076516
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348589088158
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589090081
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348589090221
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348589090362
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589091065
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589113129
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589116192
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589246588
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589265355
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589271183
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348589321122
