what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530764693
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530766493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530777978
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530778002
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530778009
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530791204
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1348530791206
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348530793914
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1348530800601
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1348530800786
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1348530804499
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530815281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530829801
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348530835235
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348530841412
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530860134
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530884022
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348530884046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530887526
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530920604
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348530922331
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348537481189
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348537484364
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348538483139
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348538505916
