what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348109437581
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348109447878
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348109449920
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348109518209
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348109524638
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348109544180
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348109544967
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348109556037
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348109557080
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348109580563
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109594015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109677108
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348109678769
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109698413
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109710657
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348109747218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109754376
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109757424
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109765912
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109787913
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348109788901
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109791576
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109793875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109794761
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348109798929
