what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1349442939135
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1349442939151
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1349442939182
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1349442939229
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1349442939260
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1349442939291
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1349442939307
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1349442939354
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1349442939369
os,sysinfo,,,"win32",1349442939385
arch,sysinfo,,,"x86",1349442939385
ws,sysinfo,,,"win32",1349442939385
locale,sysinfo,,,"en_US",1349442939385
processors,sysinfo,,,"2",1349442939385
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349442939385
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1349442939385
java.specification.name,sysinfo,,,"Java Platform API Specification",1349442939385
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349442939385
java.specification.version,sysinfo,,,"1.6",1349442939385
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1349442939385
java.version,sysinfo,,,"1.6.0_20",1349442939385
java.vm.info,sysinfo,,,"mixed mode, sharing",1349442939385
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1349442939385
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349442939385
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349442939385
