what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791966510
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791981900
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791982681
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792063478
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348792067212
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792212883
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792382694
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792393226
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792414147
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792433647
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792442303
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348792445538
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792457678
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792461756
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792471303
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348792514819
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348792533803
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348792535272
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348792554850
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348792556537
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348792557896
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348792560115
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348792561162
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348792565021
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348792570834
