what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1348193867890
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1348193867933
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1348193867956
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1348193867981
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1348193868017
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1348193868026
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1348193869786
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1348193869801
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1348193869819
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1348193869840
os,sysinfo,,,"win32",1348193869861
arch,sysinfo,,,"x86",1348193869861
ws,sysinfo,,,"win32",1348193869861
locale,sysinfo,,,"en_US",1348193869861
processors,sysinfo,,,"2",1348193869861
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348193869861
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1348193869861
java.specification.name,sysinfo,,,"Java Platform API Specification",1348193869861
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348193869861
java.specification.version,sysinfo,,,"1.6",1348193869861
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348193869861
java.version,sysinfo,,,"1.6.0_31",1348193869861
java.vm.info,sysinfo,,,"mixed mode, sharing",1348193869861
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348193869861
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348193869861
