what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1347905303814
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1347905303814
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1347905303814
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1347905303814
os,sysinfo,,,"win32",1347905303830
arch,sysinfo,,,"x86",1347905303830
ws,sysinfo,,,"win32",1347905303830
locale,sysinfo,,,"en_US",1347905303830
processors,sysinfo,,,"4",1347905303830
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1347905303830
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1347905303830
java.specification.name,sysinfo,,,"Java Platform API Specification",1347905303830
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347905303830
java.specification.version,sysinfo,,,"1.6",1347905303830
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1347905303830
java.version,sysinfo,,,"1.6.0_26",1347905303830
java.vm.info,sysinfo,,,"mixed mode, sharing",1347905303830
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1347905303830
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1347905303830
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1347905303830
java.vm.specification.version,sysinfo,,,"1.0",1347905303830
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1347905303830
java.vm.version,sysinfo,,,"20.1-b02",1347905303830
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347905320976
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347905351080
