what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1347626704974
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1347626706859
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1347626706859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347626946338
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627327779
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1347627331306
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1347627347595
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627349495
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627393482
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1347627393495
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627393816
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627394261
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627400686
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627412936
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1347627412942
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627413226
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627419314
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1347627464089
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627466111
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627604159
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1347627738483
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347627843727
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347628070203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347628072869
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1347629338009
