what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856771952
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856789405
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856794077
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856822780
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856858077
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348856862155
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856863327
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856867186
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856869671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856870811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856876342
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856877030
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856882749
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856884624
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856888342
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856889249
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856894202
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856894905
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856896858
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856897342
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856899686
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856900248
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856903936
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856904655
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348856910092
