what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348791019436
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791029436
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791114374
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791115014
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791158202
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791203655
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791254202
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791254827
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791269936
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791276420
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791276998
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791288311
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791323670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791347435
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791385341
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791386998
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348791394513
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791410107
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791415888
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791419935
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791420763
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791421310
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791422247
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791424810
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791425544
