what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348203026420
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348203051167
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348203074890
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348203119873
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348203126064
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203144647
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203144864
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348203170285
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348203185653
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348203337260
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203355759
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203369676
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348203370785
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203372227
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203867724
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348203869381
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348203879046
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348204015451
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348204017458
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348204081618
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348204089376
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1348204132253
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1348204132254
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1348204133281
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1348204133281
