what,kind,bundleId,bundleVersion,description,time
java.vm.specification.version,sysinfo,,,"1.0",1346969766707
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1346969766707
java.vm.version,sysinfo,,,"20.1-b02",1346969766707
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1346969767863
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969773831
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969783159
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346969792377
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346969792690
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969792690
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969814095
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969817033
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969817033
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969817127
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969821626
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969822095
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969863531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969875187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969876390
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1346969883233
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1346969885077
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969890467
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1346969891796
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969894436
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969897155
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346969907436
