what,kind,bundleId,bundleVersion,description,time
java.specification.name,sysinfo,,,"Java Platform API Specification",1348585706968
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348585706968
java.specification.version,sysinfo,,,"1.6",1348585706968
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348585706968
java.version,sysinfo,,,"1.6.0_26",1348585706968
java.vm.info,sysinfo,,,"mixed mode, sharing",1348585706968
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348585706968
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348585706968
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348585706968
java.vm.specification.version,sysinfo,,,"1.0",1348585706968
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348585706968
java.vm.version,sysinfo,,,"20.1-b02",1348585706968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348585706968
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348585707656
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348585708203
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348585708500
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1348585710953
started,bundle,org.eclipse.team.cvs.ui,3.3.200.I20090521-1750,"org.eclipse.team.cvs.ui",1348585710953
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1348585711078
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1348585714796
started,bundle,org.eclipse.jdt.apt.core,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.core",1348585767406
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.200.v20090526-2130,"org.eclipse.jdt.apt.pluggable.core",1348585767468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348586124843
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1348586129015
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1348586129750
