what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1349440452310
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1349440452310
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1349440452310
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1349440452310
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1349440452310
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1349440452310
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1349440452311
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1349440452311
os,sysinfo,,,"win32",1349440452313
arch,sysinfo,,,"x86",1349440452313
ws,sysinfo,,,"win32",1349440452313
locale,sysinfo,,,"en_US",1349440452313
processors,sysinfo,,,"2",1349440452313
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349440452313
java.runtime.version,sysinfo,,,"1.7.0_05-b06",1349440452313
java.specification.name,sysinfo,,,"Java Platform API Specification",1349440452313
java.specification.vendor,sysinfo,,,"Oracle Corporation",1349440452313
java.specification.version,sysinfo,,,"1.7",1349440452313
java.vendor,sysinfo,,,"Oracle Corporation",1349440452313
java.version,sysinfo,,,"1.7.0_05",1349440452313
java.vm.info,sysinfo,,,"mixed mode, sharing",1349440452313
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1349440452313
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349440452313
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1349440452313
java.vm.specification.version,sysinfo,,,"1.7",1349440452313
