what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1346973210510
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973211635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973212978
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973217510
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973233057
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346973236057
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973257213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973259432
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973268135
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973268135
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973268213
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973271479
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973274697
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973275401
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973276651
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973296088
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346973298635
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973303729
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973303729
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973303854
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973310291
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1346973318838
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1346973324010
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973336260
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346973342932
