what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158560621
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349158598063
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349158615898
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158700589
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158703339
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158785518
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158785700
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349158806632
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349158808067
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349158808649
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158813602
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158819672
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349158821435
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349158822140
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158952881
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158959686
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158959693
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349158959706
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349158969836
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349158992045
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349159007054
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349159007507
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349159007882
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349159008252
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349159008703
