what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1348074189635
processors,sysinfo,,,"4",1348074189635
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348074189635
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1348074189635
java.specification.name,sysinfo,,,"Java Platform API Specification",1348074189635
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348074189635
java.specification.version,sysinfo,,,"1.6",1348074189635
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348074189635
java.version,sysinfo,,,"1.6.0_26",1348074189635
java.vm.info,sysinfo,,,"mixed mode, sharing",1348074189635
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348074189635
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348074189635
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348074189635
java.vm.specification.version,sysinfo,,,"1.0",1348074189635
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348074189635
java.vm.version,sysinfo,,,"20.1-b02",1348074189635
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348074189635
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348074189744
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1348074189822
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1348074189838
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1348074189854
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348074195398
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348074198959
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348074199178
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348074202645
