what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348618929623
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348618938342
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348618938357
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348618938670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348618957185
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348618966935
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348618979248
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348618988919
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348618995872
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348619002669
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348619010310
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348619069559
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348619069559
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348619069669
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348619084544
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348619175606
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348619188074
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348619242682
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348619249807
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348619251354
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348619259229
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348619261619
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348619264807
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348619287759
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348619289665
