what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1348506372562
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1348506372562
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1348506372562
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1348506372593
os,sysinfo,,,"win32",1348506372609
arch,sysinfo,,,"x86",1348506372609
ws,sysinfo,,,"win32",1348506372609
locale,sysinfo,,,"en_US",1348506372609
processors,sysinfo,,,"4",1348506372609
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348506372609
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1348506372609
java.specification.name,sysinfo,,,"Java Platform API Specification",1348506372609
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348506372609
java.specification.version,sysinfo,,,"1.6",1348506372609
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348506372609
java.version,sysinfo,,,"1.6.0_26",1348506372609
java.vm.info,sysinfo,,,"mixed mode, sharing",1348506372609
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348506372609
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348506372609
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348506372609
java.vm.specification.version,sysinfo,,,"1.0",1348506372609
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348506372609
java.vm.version,sysinfo,,,"20.1-b02",1348506372609
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1348506373578
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1348506373625
