what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870467388
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1346870473981
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1346870475231
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1346870479591
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1346870479747
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1346870479825
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1346870497419
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346870548871
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870591793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870627933
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346870632730
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346870641558
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1346870681652
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870684808
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870694886
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346870695011
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1346870695121
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870696339
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870727120
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1346870782073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870820370
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870820479
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870873041
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870931416
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346870938478
