what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1346865146910
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1346865146910
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1346865146910
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1346865146926
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1346865146926
os,sysinfo,,,"win32",1346865146926
arch,sysinfo,,,"x86",1346865146926
ws,sysinfo,,,"win32",1346865146926
locale,sysinfo,,,"en_US",1346865146926
processors,sysinfo,,,"4",1346865146926
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1346865146926
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1346865146926
java.specification.name,sysinfo,,,"Java Platform API Specification",1346865146926
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1346865146926
java.specification.version,sysinfo,,,"1.6",1346865146926
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1346865146926
java.version,sysinfo,,,"1.6.0_26",1346865146926
java.vm.info,sysinfo,,,"mixed mode, sharing",1346865146926
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1346865146926
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1346865146926
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1346865146926
java.vm.specification.version,sysinfo,,,"1.0",1346865146926
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1346865146926
java.vm.version,sysinfo,,,"20.1-b02",1346865146926
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1346865159566
