what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348099855139
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100036757
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1348100036766
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348100038714
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100045972
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100190155
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100196859
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100196862
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1348100228461
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100246797
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100248383
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100257772
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100262368
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1348100265156
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100266897
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100275397
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1348100275404
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348100279414
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.ide.ant",1348100305071
stopped,bundle,org.eclipse.ant.ui,3.4.0.v20090520,"org.eclipse.ant.ui",1348100305071
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1348100305071
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.tasks",1348100305071
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1348100305072
stopped,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1348100305077
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1348100305077
