what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1349392182082
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1349392182082
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1349392182082
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1349392182082
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1349392182192
os,sysinfo,,,"win32",1349392182194
arch,sysinfo,,,"x86",1349392182194
ws,sysinfo,,,"win32",1349392182194
locale,sysinfo,,,"en_US",1349392182194
processors,sysinfo,,,"2",1349392182194
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349392182194
java.runtime.version,sysinfo,,,"1.6.0_31-b05",1349392182194
java.specification.name,sysinfo,,,"Java Platform API Specification",1349392182194
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349392182194
java.specification.version,sysinfo,,,"1.6",1349392182194
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1349392182194
java.version,sysinfo,,,"1.6.0_31",1349392182194
java.vm.info,sysinfo,,,"mixed mode, sharing",1349392182194
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1349392182194
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349392182194
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349392182194
java.vm.specification.version,sysinfo,,,"1.0",1349392182194
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1349392182194
java.vm.version,sysinfo,,,"20.6-b01",1349392182194
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349392183997
