what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791425935
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791426372
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791426904
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1348791428154
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791436950
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791436950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791436982
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348791440638
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791454216
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791454216
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791478075
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791484872
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791504497
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791507184
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791549981
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791620824
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348791745058
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348791749120
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348791809370
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791811729
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791811729
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791811807
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348791927354
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791928447
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1348791955244
